image,style,item_gender,어울리는계절,적합한착용상황,핏평가,색깔,색감,분위기,멋있다,도시적이다,트렌디하다,세련되다,깔끔하다,화려하다,독특하다,무난하다,개방적이다,실용적이다,활동적이다,편안하다,발랄하다,여성적이다,남성적이다,부드럽다
W_33824_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,어두움,따듯함,무거움,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False
W_33828_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,어두움,따듯함,무거움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
W_33832_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,어두움,따듯함,무거움,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
W_33833_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False
W_33848_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,어두움,차가움,무거움,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
W_33849_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,어두움,따듯함,무거움,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
W_33854_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False
W_33861_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,어두움,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
W_33868_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,어두움,차가움,무거움,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
W_33872_19_normcore_W.webp,normcore,여성,겨울,출근,헐렁함,밝음,따듯함,가벼움,False,False,True,True,True,False,False,False,False,False,True,True,False,True,False,True
W_33877_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,밝음,따듯함,무거움,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
W_33887_19_normcore_W.webp,normcore,여성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
W_33888_19_normcore_W.webp,normcore,여성,봄/가을,레저스포츠,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
W_33892_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,밝음,차가움,가벼움,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False
W_33899_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,어두움,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
W_33942_19_normcore_W.webp,normcore,여성,겨울,여행/휴가,적당함,밝음,따듯함,무거움,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
W_33944_19_normcore_W.webp,normcore,여성,봄/가을,기타,헐렁함,밝음,따듯함,무거움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_33954_19_normcore_W.webp,normcore,여성,봄/가을,여행/휴가,적당함,어두움,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,True
W_33958_19_normcore_W.webp,normcore,여성,겨울,출근,헐렁함,어두움,따듯함,무거움,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
W_33978_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,차가움,가벼움,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False
W_33981_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,어두움,차가움,무거움,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False
W_34005_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,타이트함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
W_34015_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,어두움,차가움,가벼움,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
W_34049_19_normcore_W.webp,normcore,여성,여름,출근,헐렁함,밝음,차가움,가벼움,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
W_34051_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,True,False,True,True,True,False,False,True,False,False,True,True,True,False,False,True
W_34068_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False
W_34087_19_normcore_W.webp,normcore,여성,봄/가을,레저스포츠,타이트함,어두움,차가움,무거움,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
W_34095_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,어두움,차가움,무거움,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True
W_34096_19_lounge_W.webp,lounge,여성,봄/가을,데이트,헐렁함,어두움,따듯함,가벼움,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
W_34107_19_lounge_W.webp,lounge,여성,여름,여행/휴가,헐렁함,밝음,따듯함,가벼움,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,True
W_34111_19_genderless_W.webp,genderless,여성,겨울,출근,적당함,어두움,차가움,무거움,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
W_34112_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,적당함,어두움,따듯함,가벼움,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
W_34113_19_lounge_W.webp,lounge,여성,겨울,일상생활,헐렁함,어두움,차가움,가벼움,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
W_34132_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,적당함,어두움,차가움,가벼움,True,False,False,True,True,False,False,True,False,True,True,True,False,True,False,False
W_34133_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,어두움,차가움,무거움,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
W_34137_19_normcore_W.webp,normcore,여성,겨울,출근,적당함,어두움,차가움,무거움,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
W_34145_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
W_34156_19_lounge_W.webp,lounge,여성,봄/가을,출근,헐렁함,밝음,따듯함,가벼움,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False
W_34170_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,타이트함,밝음,차가움,가벼움,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
W_34173_19_normcore_W.webp,normcore,여성,봄/가을,기타,적당함,밝음,따듯함,가벼움,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
W_34182_19_normcore_W.webp,normcore,여성,겨울,출근,타이트함,밝음,따듯함,가벼움,True,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False
W_34187_19_lounge_W.webp,lounge,여성,봄/가을,레저스포츠,헐렁함,어두움,따듯함,가벼움,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False
W_34198_19_genderless_W.webp,genderless,여성,겨울,사교모임,적당함,어두움,차가움,무거움,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
W_34206_19_genderless_W.webp,genderless,여성,겨울,데이트,적당함,어두움,차가움,무거움,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
W_34227_19_lounge_W.webp,lounge,여성,봄/가을,공식행사,적당함,밝음,차가움,가벼움,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False
W_34228_19_genderless_W.webp,genderless,여성,봄/가을,공식행사,적당함,어두움,차가움,가벼움,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
W_34231_19_normcore_W.webp,normcore,여성,봄/가을,공식행사,헐렁함,밝음,따듯함,가벼움,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True
W_34235_19_lounge_W.webp,lounge,여성,겨울,여행/휴가,적당함,밝음,따듯함,가벼움,False,False,False,True,False,True,False,False,False,True,True,True,True,True,False,True
W_34239_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,헐렁함,어두움,차가움,무거움,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False
W_34241_19_normcore_W.webp,normcore,여성,봄/가을,여행/휴가,헐렁함,밝음,따듯함,가벼움,True,True,True,True,False,False,False,False,True,False,True,False,True,True,False,False
W_34249_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,어두움,따듯함,가벼움,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
W_34254_19_normcore_W.webp,normcore,여성,겨울,출근,적당함,어두움,차가움,무거움,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True
W_34257_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,어두움,따듯함,가벼움,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,False
W_34260_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
W_34264_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,어두움,따듯함,무거움,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
W_34265_19_genderless_W.webp,genderless,여성,겨울,일상생활,헐렁함,어두움,따듯함,무거움,True,False,True,True,False,False,True,False,False,True,True,True,True,False,False,False
W_34282_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,밝음,따듯함,가벼움,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False
W_34284_19_genderless_W.webp,genderless,여성,봄/가을,기타,헐렁함,어두움,차가움,무거움,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
W_34293_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,적당함,어두움,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
W_34301_19_normcore_W.webp,normcore,여성,봄/가을,출근,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
W_34323_19_lounge_W.webp,lounge,여성,겨울,여행/휴가,적당함,밝음,따듯함,가벼움,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True
W_34327_19_lounge_W.webp,lounge,여성,겨울,공식행사,헐렁함,밝음,따듯함,무거움,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
W_34329_19_genderless_W.webp,genderless,여성,봄/가을,일상생활,헐렁함,어두움,차가움,무거움,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False
W_34332_19_lounge_W.webp,lounge,여성,봄/가을,기타,헐렁함,어두움,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False
W_34346_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,차가움,가벼움,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False
W_34351_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
W_34364_19_normcore_W.webp,normcore,여성,겨울,출근,적당함,밝음,따듯함,가벼움,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
W_34367_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_34370_19_normcore_W.webp,normcore,여성,겨울,데이트,헐렁함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
W_34372_19_genderless_W.webp,genderless,여성,봄/가을,기타,타이트함,어두움,차가움,가벼움,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
W_34374_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
W_34387_19_normcore_W.webp,normcore,여성,봄/가을,공식행사,적당함,어두움,차가움,무거움,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_34395_19_normcore_W.webp,normcore,여성,봄/가을,레저스포츠,헐렁함,밝음,따듯함,가벼움,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False
W_34398_19_normcore_W.webp,normcore,여성,여름,일상생활,헐렁함,밝음,차가움,가벼움,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
W_34403_19_normcore_W.webp,normcore,여성,여름,여행/휴가,적당함,밝음,차가움,가벼움,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False
W_34404_19_normcore_W.webp,normcore,여성,봄/가을,여행/휴가,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
W_34409_19_lounge_W.webp,lounge,여성,봄/가을,데이트,헐렁함,어두움,차가움,무거움,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
W_34411_19_genderless_W.webp,genderless,여성,봄/가을,사교모임,헐렁함,밝음,차가움,가벼움,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False
W_34426_19_lounge_W.webp,lounge,여성,봄/가을,사교모임,헐렁함,밝음,따듯함,가벼움,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False
W_34427_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
W_34431_19_normcore_W.webp,normcore,여성,겨울,출근,헐렁함,어두움,따듯함,무거움,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True
W_34433_19_normcore_W.webp,normcore,여성,봄/가을,출근,헐렁함,밝음,따듯함,가벼움,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False
W_34437_19_genderless_W.webp,genderless,여성,봄/가을,출근,헐렁함,어두움,차가움,무거움,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
W_34442_19_genderless_W.webp,genderless,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,True,True,True,True,True,False,False,False,False,False,True,True,False,True,False,False
W_34443_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False
W_34445_19_lounge_W.webp,lounge,여성,여름,출근,헐렁함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
W_34447_19_genderless_W.webp,genderless,여성,봄/가을,기타,헐렁함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
W_34448_19_genderless_W.webp,genderless,여성,봄/가을,사교모임,적당함,밝음,따듯함,가벼움,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True
W_34453_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False
W_34459_19_genderless_W.webp,genderless,여성,봄/가을,레저스포츠,헐렁함,어두움,따듯함,무거움,False,True,False,True,True,False,True,True,False,False,False,True,False,False,False,False
W_34464_19_normcore_W.webp,normcore,여성,겨울,기타,적당함,밝음,따듯함,가벼움,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False
W_34466_19_genderless_W.webp,genderless,여성,봄/가을,출근,적당함,어두움,따듯함,가벼움,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
W_34467_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,밝음,따듯함,무거움,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
W_34468_19_genderless_W.webp,genderless,여성,겨울,출근,헐렁함,어두움,따듯함,무거움,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False
W_34471_19_normcore_W.webp,normcore,여성,겨울,출근,헐렁함,밝음,따듯함,가벼움,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False
W_34472_19_lounge_W.webp,lounge,여성,봄/가을,기타,적당함,밝음,따듯함,가벼움,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
W_34473_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,밝음,차가움,무거움,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
W_34476_19_genderless_W.webp,genderless,여성,여름,여행/휴가,적당함,밝음,차가움,가벼움,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False
W_34482_19_genderless_W.webp,genderless,여성,겨울,일상생활,헐렁함,어두움,따듯함,무거움,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False
W_34484_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
W_34488_19_normcore_W.webp,normcore,여성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False
W_34506_19_genderless_W.webp,genderless,여성,여름,기타,헐렁함,어두움,따듯함,가벼움,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
W_34508_19_normcore_W.webp,normcore,여성,봄/가을,기타,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_34515_19_lounge_W.webp,lounge,여성,봄/가을,기타,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
W_34518_19_lounge_W.webp,lounge,여성,겨울,일상생활,적당함,어두움,차가움,무거움,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
W_34522_19_lounge_W.webp,lounge,여성,여름,레저스포츠,적당함,밝음,차가움,가벼움,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
W_34527_19_normcore_W.webp,normcore,여성,여름,레저스포츠,헐렁함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False
W_34532_19_lounge_W.webp,lounge,여성,여름,데이트,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,True
W_34533_19_genderless_W.webp,genderless,여성,봄/가을,사교모임,헐렁함,밝음,차가움,무거움,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
W_34534_19_normcore_W.webp,normcore,여성,겨울,출근,헐렁함,밝음,차가움,무거움,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
W_34535_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,어두움,차가움,무거움,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
W_34538_19_normcore_W.webp,normcore,여성,봄/가을,데이트,헐렁함,밝음,따듯함,가벼움,False,False,True,True,True,False,False,True,False,True,True,False,False,False,False,False
W_34547_19_normcore_W.webp,normcore,여성,봄/가을,여행/휴가,헐렁함,어두움,차가움,무거움,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False
W_34578_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,차가움,무거움,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
W_34583_19_normcore_W.webp,normcore,여성,겨울,사교모임,적당함,밝음,따듯함,가벼움,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
W_34584_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,헐렁함,어두움,차가움,무거움,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
W_34585_19_lounge_W.webp,lounge,여성,여름,데이트,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False
W_34587_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,적당함,어두움,차가움,가벼움,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False
W_34594_19_genderless_W.webp,genderless,여성,봄/가을,사교모임,헐렁함,어두움,따듯함,무거움,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True
W_34601_19_genderless_W.webp,genderless,여성,봄/가을,기타,헐렁함,어두움,따듯함,무거움,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
W_34614_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
W_34616_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,차가움,가벼움,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False
W_34656_19_lounge_W.webp,lounge,여성,겨울,일상생활,적당함,어두움,차가움,무거움,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
W_34658_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,무거움,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
W_34661_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False
W_34662_19_genderless_W.webp,genderless,여성,봄/가을,일상생활,헐렁함,밝음,차가움,가벼움,False,True,True,True,False,False,False,False,False,True,False,True,False,False,True,False
W_34663_19_lounge_W.webp,lounge,여성,봄/가을,여행/휴가,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
W_34664_19_normcore_W.webp,normcore,여성,봄/가을,출근,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
W_34665_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
W_34671_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,True,True,False,True
W_34673_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,어두움,따듯함,무거움,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
W_34687_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,밝음,따듯함,무거움,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
W_34689_19_genderless_W.webp,genderless,여성,겨울,사교모임,헐렁함,어두움,차가움,무거움,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
W_34692_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
W_34708_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,헐렁함,어두움,따듯함,가벼움,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
W_34709_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True
W_34710_19_lounge_W.webp,lounge,여성,여름,일상생활,적당함,밝음,차가움,가벼움,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
W_34711_19_normcore_W.webp,normcore,여성,봄/가을,출근,헐렁함,밝음,따듯함,가벼움,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False
W_34712_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,어두움,차가움,가벼움,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
W_34714_19_normcore_W.webp,normcore,여성,봄/가을,출근,헐렁함,밝음,차가움,가벼움,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
W_34715_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False
W_34719_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
W_34722_19_normcore_W.webp,normcore,여성,겨울,기타,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
W_34723_19_normcore_W.webp,normcore,여성,겨울,출근,헐렁함,밝음,따듯함,무거움,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
W_34724_19_normcore_W.webp,normcore,여성,겨울,출근,헐렁함,밝음,따듯함,가벼움,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True
W_34726_19_normcore_W.webp,normcore,여성,봄/가을,공식행사,헐렁함,어두움,따듯함,무거움,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
W_34728_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False
W_34729_19_normcore_W.webp,normcore,여성,봄/가을,기타,적당함,밝음,따듯함,무거움,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
W_34742_19_normcore_W.webp,normcore,여성,겨울,데이트,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
W_34743_19_genderless_W.webp,genderless,여성,봄/가을,공식행사,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
W_34744_19_lounge_W.webp,lounge,여성,봄/가을,공식행사,헐렁함,밝음,따듯함,가벼움,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
W_34746_19_normcore_W.webp,normcore,여성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
W_34761_19_genderless_W.webp,genderless,여성,봄/가을,출근,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
W_34768_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,타이트함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
W_34769_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
W_34780_19_lounge_W.webp,lounge,여성,여름,사교모임,헐렁함,밝음,따듯함,가벼움,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
W_34782_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
W_34785_19_lounge_W.webp,lounge,여성,봄/가을,여행/휴가,적당함,밝음,따듯함,가벼움,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
W_34787_19_genderless_W.webp,genderless,여성,봄/가을,출근,헐렁함,어두움,따듯함,무거움,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
W_34791_19_genderless_W.webp,genderless,여성,여름,기타,타이트함,밝음,차가움,가벼움,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
W_34793_19_genderless_W.webp,genderless,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,무거움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
W_34795_19_lounge_W.webp,lounge,여성,봄/가을,사교모임,적당함,밝음,차가움,가벼움,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
W_34812_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,어두움,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
W_34813_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,차가움,무거움,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
W_34814_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,적당함,어두움,차가움,무거움,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
W_34815_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,어두움,따듯함,무거움,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False
W_34816_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
